latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
30.064167,-99.3869444,30.064167,-99.3869444,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37487,,,,TX,Kerr County,,No,30.064167,-99.386944,48807,Guadalupe River,37487,357,5,3,Tree is flagged also seedline 20' downstream in undercut bank.,7/8/2025 12:00:00 AM,,,,,,6,,,,Just below gage house toward stream. Survey disc with tape. Approx 3 ft up tree trunk. Good Line. Separate mark approximately 20ft ds of tree with tape. Mark is an orange paint line of seed line under overhanging bank.,Riverine,7/8/2025 12:00:00 AM,,2,1,1,,,8165300,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.064722,-99.3858333,30.064722,-99.3858333,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Other (Note in Description box),,NAD83,STN Admin,STN Admin,TXKER37488,,,,TX,Kerr County,,No,30.064722,-99.385833,48808,Guadalupe River,37488,357,5,2,HWM disk in rock wall.,7/8/2025 12:00:00 AM,,,,,,9,6,,,Light seedline on 14th step from top of stairs in front of property owners house. 5ft off of 14th step. Marked by survey disk nailed into rock wall. Approx 18in below elevation of very top of rock steps,Riverine,7/8/2025 12:00:00 AM,,2,1,1,,,8165300,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.067778,-99.3858333,30.067778,-99.3858333,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37489,,,,TX,Kerr County,,No,30.067778,-99.385833,48809,Guadalupe River,37489,357,5,3,"On large tree on far left bank, just below animal/machine shed. Approx 900ft from stream at baseflow. Directly across the channel from N.Fork gage property.",7/8/2025 12:00:00 AM,,,,,,6,5,,,"Seedline approx 5ft up large tree. On burm on left bank, downstream of gage, directly across the channel and street from gage property owners house.",Riverine,7/8/2025 12:00:00 AM,,2,1,1,,,8165300,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.067222,-99.3869444,30.067222,-99.3869444,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37490,,,,TX,Kerr County,,No,30.067222,-99.386944,48810,Guadalupe River,37490,357,2,4,"Flagged wooden power pole, mark is next to power pole at road bend",7/8/2025 12:00:00 AM,,,,,,7,0,,,Debris line next to power pole on property directly across from gage. Down entrance road approx 200yrds. Mark is next to wooden pole on DS side of ranch road at cruve.,Riverine,7/8/2025 12:00:00 AM,,2,1,1,,,8165300,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.065833,-99.3897222,30.065833,-99.3897222,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37491,,,,TX,Kerr County,,No,30.065833,-99.389722,48811,Guadalupe River,37491,357,2,2,"Orange stake flagged with tape, next to hitching post.",7/8/2025 12:00:00 AM,,,,,,7,,,,Good seed/debris line at field edge near bluff on camp across from gage. Approx 600 ft upstream of road that goes to top of hill. 800ft DS of red building algon tree line.,Riverine,7/8/2025 12:00:00 AM,,2,1,1,,,8165300,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.063889,-99.3916667,30.063889,-99.3916667,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37492,,,,TX,Kerr County,,No,30.063889,-99.391667,48812,Guadalupe River,37492,357,2,4,Mark is base of stake,7/8/2025 12:00:00 AM,,,,,,7,0,,,Debris line next to next to horse shoe pit and bar bbq area. 80 ft downstream of white house with green trim windows. 3ft stake in ground with flagging tape,Riverine,7/8/2025 12:00:00 AM,,2,1,1,,,8165300,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.067086,-99.294742,30.067086,-99.294742,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37493,,,,TX,Kerr County,,No,30.067086,-99.294742,48813,Guadalupe River,37493,357,5,2,White plastic HWM disk with flagging tape.,7/10/2025 12:00:00 AM,,,,,,6,,,,Back downdstream corner of tan house with green trim at back of property about 3.3ft off of ground. Good seedline Met with worker for property that let us put a nail in corner trim. Also set stake in top of debris line on ground level against fence about 50ft DS of corner of house and 40ft west.,Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.068175,-99.2974194,30.068175,-99.2974194,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37494,,,,TX,Kerr County,,No,30.068175,-99.297419,48814,Guadalupe River,37494,357,2,4,White HWM  with tape at base of mesquite tree.,7/10/2025 12:00:00 AM,,,,,,6,0.5,,,seed/debris line at base of mesquite tree in front yard of house.,Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.068272,-99.2995389,30.068272,-99.2995389,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37495,,,,TX,Kerr County,,No,30.068272,-99.299539,48815,Guadalupe River,37495,357,2,3,Mark is 6in above ground but actual high water mark is base of pole at ground level,7/10/2025 12:00:00 AM,,,,,,6,0,,,"Debris line right to base of power pole. Set high water disk about 6"" off of ground but HWM is ground level. Stake right next to pole. Pole is about 30ft upstream of rock house in line with back yard.",Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.067731,-99.30105,30.067731,-99.30105,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37496,,,,TX,Kerr County,,No,30.067731,-99.30105,48816,Guadalupe River,37496,357,5,3,Stake is hammered in at HWM Line. Flag avoce stake on fence,7/10/2025 12:00:00 AM,,,,,,7,0,,,seed/debris line on fence. HWM is base of stake or ground level at flag on fence. About 80 ft bankward from gate at corner of intersecting fencelines,Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.066244,-99.303733,30.066244,-99.303733,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37497,,,,TX,Kerr County,,No,30.066244,-99.303733,48817,Guadalupe River,37497,357,5,3,Mark is about 8 inches above ground. Center of mark is HWM.,7/10/2025 12:00:00 AM,,,,,,6,8,,,seedline on power pole. Clear debris line in line with power pole about 100ft streamward of Cedar tree line in open field with pecan trees in it.,Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.066389,-99.3080556,30.066389,-99.3080556,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Other (Note in Description box),NAD83,STN Admin,STN Admin,TXKER37498,,,,TX,Kerr County,,No,30.066389,-99.308056,48818,Guadalupe River,37498,357,5,2,HWM is center of disk.,7/10/2025 12:00:00 AM,,,,,,6,2,5,,"265 Baldwin Rd. In back of little green building with white trim on upstream side of property. Green disk with flagging tape marked Hwm 6. Landowner said property has been here 80 yrs, this is thehighest its ever been.",Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.065278,-99.3105556,30.065278,-99.3105556,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37499,,,,TX,Kerr County,,No,30.065278,-99.310556,48819,Guadalupe River,37499,357,5,2,Center of disk is seedline.,7/10/2025 12:00:00 AM,,,,,,6,,,,"Seedline approx 18 inches up from ground at streamward side of brown wood and metal building in front of house. Approx 60 ft US of wooden property fence. Talked to landowner Roy, he was fine with us surveying the mark.",Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.065556,-99.3138889,30.065556,-99.3138889,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37500,,,,TX,Kerr County,,No,30.065556,-99.313889,48820,Guadalupe River,37500,357,2,4,Center of disk is seedline.,7/10/2025 12:00:00 AM,,,,,,6,5,,,"Debris line in tree, about 5ft from base of tree, on upstream side of trunk.120ft from waters edge, about 20ft up hill. Tree is marked with yellow flagging tape.",Riverine,7/10/2025 12:00:00 AM,,2,1,1,,,8165500,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.959972,-99.463442,29.959972,-99.463442,2025 July TX Flood,Seed line,Excellent: +/- 0.05 ft,,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37502,,,,TX,Kerr County,,No,29.959972,-99.463442,48821,Guadalupe River,37502,357,5,1,White Disk screwed to pole with orange flagging tape,7/31/2025 5:00:00 AM,2038.707,,6,,,6,1.5,1,,"Seedline at TXDOT sign on LEW north of road, sign says ""Road May Flood""",Riverine,7/11/2025 12:00:00 AM,,2,1,1,0.137,,20250704-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.958703,-99.4621472,29.958703,-99.4621472,2025 July TX Flood,Seed line,Excellent: +/- 0.05 ft,,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37503,,,,TX,Kerr County,,No,29.958703,-99.462147,48822,Guadalupe River,37503,357,5,1,White disk with flagging tape nailed to large cedar fence post,7/31/2025 5:00:00 AM,2036.446,,6,,,6,0.2,1,,White disk nailed to large cedar fence post south of road,Riverine,7/11/2025 12:00:00 AM,,2,1,1,0.059,,20250704-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.959147,-99.4640556,29.959147,-99.4640556,2025 July TX Flood,Cut line,Good: +/- 0.10 ft,,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37504,,,,TX,Kerr County,,No,29.959147,-99.464056,48823,Guadalupe River,37504,357,11,2,,8/1/2025 5:00:00 AM,2038.209,,6,,,6,4,1,,Green Disk on Red Oak Tree toward river,Riverine,7/11/2025 12:00:00 AM,,2,1,1,0.137,,20250704-3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.958247,-99.4629556,29.958247,-99.4629556,2025 July TX Flood,Cut line,Fair: +/- 0.20 ft,,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,STN Admin,STN Admin,TXKER37505,,,,TX,Kerr County,,No,29.958247,-99.462956,48824,Guadalupe River,37505,357,11,3,Green Disk with flagging tape,7/11/2025 12:00:00 AM,2035.207,,6,,,6,3,1,,Gren Disk in Tree Facing field,Riverine,7/11/2025 12:00:00 AM,,2,1,1,0.098,,20250704-4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.980592,-99.443417,29.980592,-99.443417,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37506,,,,TX,Kerr County,,No,29.980592,-99.443417,48825,Guadalupe River,37506,357,2,2,White Disk with tape,7/11/2025 12:00:00 AM,,,,,,6,0,,,White Disk screwed in rock with Orange ring around it.,Riverine,7/11/2025 12:00:00 AM,,2,1,1,,,S.Fork,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.979764,-99.443392,29.979764,-99.443392,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37507,,,,TX,Kerr County,,No,29.979764,-99.443392,48826,Guadalupe River,37507,357,5,2,Green disk with tape,7/11/2025 12:00:00 AM,,,,,,6,0,,,Green Disk on Rt bank at base of Pear tree near House,Riverine,7/11/2025 12:00:00 AM,,2,1,1,,,S.Fork,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.9809,-99.4410917,29.9809,-99.4410917,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37508,,,,TX,Kerr County,,No,29.9809,-99.441092,48827,Guadalupe River,37508,357,2,2,White disk with tape,7/11/2025 12:00:00 AM,,,,,,6,0,,,White Disk at base of Cedar Tree with Flagging North of High fence and North of Road.,Riverine,7/11/2025 12:00:00 AM,,2,1,1,,,S.Fork,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.981256,-99.4385139,29.981256,-99.4385139,2025 July TX Flood,Vegetation line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37509,,,,TX,Kerr County,,No,29.981256,-99.438514,48828,Guadalupe River,37509,357,4,2,White disk with tape,7/11/2025 12:00:00 AM,,,,,,6,0,,,White Disk set in rock below rock ledge north of game fence and north of road,Riverine,7/11/2025 12:00:00 AM,,2,1,1,,,S.Fork,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.980958,-99.436031,29.980958,-99.436031,2025 July TX Flood,Vegetation line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37510,,,,TX,Kerr County,,No,29.980958,-99.436031,48829,Guadalupe River,37510,357,4,2,White disk with flagging tape4,7/11/2025 12:00:00 AM,,,,,,6,0,,,"White Disk Set in Rock about 20ft above rd, North of road and difficult to get to",Riverine,7/11/2025 12:00:00 AM,,2,1,1,,,S.Fork,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.071794,-99.2567194,30.071794,-99.2567194,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37511,,,,TX,Kerr County,,No,30.071794,-99.256719,48830,Guadalupe River,37511,357,2,3,,7/28/2025 12:00:00 AM,,,,,,6,3,,,Disk in tree 3ft above ground. Marked with pink tape. Next to fence and metal building,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.071731,-99.2591306,30.071731,-99.2591306,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Other (Note in Description box),,NAD83,STN Admin,STN Admin,TXKER37512,,,,TX,Kerr County,,No,30.071731,-99.259131,48831,Guadalupe River,37512,357,5,2,,7/28/2025 12:00:00 AM,,,,,,9,6.5,,,"Two marks, one outside and one inside on wall above rocks on porch.",Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.069933,-99.25505,30.069933,-99.25505,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37513,,,,TX,Kerr County,,No,30.069933,-99.25505,48832,Guadalupe River,37513,357,2,3,,7/28/2025 12:00:00 AM,,,,,,6,2,,,Right bank. Disk in tree near wood post fence with cable. Flagged with pink tape,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.072931,-99.2620694,30.072931,-99.2620694,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37514,,,,TX,Kerr County,,No,30.072931,-99.262069,48833,Guadalupe River,37514,357,2,3,,7/28/2025 12:00:00 AM,,,,,,6,,,,Left bank. Disk with pink tape on cedar tree about 6ft above LSD.,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.072842,-99.274594,30.072842,-99.274594,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37515,,,,TX,Kerr County,,No,30.072842,-99.274594,48834,Guadalupe River,37515,357,2,3,,7/28/2025 12:00:00 AM,,,,,,6,4.5,,,"HWM disk in tree marked with pink tape, behind building",Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.072944,-99.2754194,30.072944,-99.2754194,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37516,,,,TX,Kerr County,,No,30.072944,-99.275419,48835,Guadalupe River,37516,357,5,3,Top of stake is HWM,7/28/2025 12:00:00 AM,,,,,,7,,,,"Vista Camps property, seedline on rock building. 1.5' above ground.",Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.070792,-99.2732389,30.070792,-99.2732389,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37517,,,,TX,Kerr County,,No,30.070792,-99.273239,48836,Guadalupe River,37517,357,5,3,,7/28/2025 12:00:00 AM,,,,,,6,3.5,,,"Right bank. Seedline in tree, marked with survey diks",Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.069497,-99.2863556,30.069497,-99.2863556,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37518,,,,TX,Kerr County,,No,30.069497,-99.286356,48837,Guadalupe River,37518,357,5,3,,7/28/2025 12:00:00 AM,,,,,,6,,,,"Left bank. Seedline in tree, 6ft above ground level. Flagged with yellow tape.",Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.07046,-99.28691,30.07046,-99.28691,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Other (Note in Description box),,NAD83,STN Admin,STN Admin,TXKER37519,site,,,TX,Kerr County,,No,30.07046,-99.28691,48838,Guadalupe River,37519,357,5,3,Black dot drawn by homeowner and insurance about 2ft off of ground.,7/28/2025 12:00:00 AM,,,,,,9,2.2,,,LB8. HWM inside of garage. 2ft from floor. Under porch. Near corner of house. Mark is black dot,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.069958,-99.2946861,30.069958,-99.2946861,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37520,,,,TX,Kerr County,,No,30.069958,-99.294686,48839,Guadalupe River,37520,357,5,2,"HWM disk in tree, matches up with seedline on house.",7/28/2025 12:00:00 AM,,,,,,6,,,,Disk in tree about 4ft off of gorund in Oak tree with pink flagging tape.,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.066828,-99.2941361,30.066828,-99.2941361,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37521,,,,TX,Kerr County,,No,30.066828,-99.294136,48840,Guadalupe River,37521,357,5,3,,7/28/2025 12:00:00 AM,,,,,,6,,,,"Right bank. Seedline in tree, approximately 4ft above ground. Marked with white disk with pink flagging tape.",Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,Guadalupe,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.011817,-99.375339,30.011817,-99.375339,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37522,,,,TX,Kerr County,,No,30.011817,-99.375339,48841,Guadalupe River,37522,357,5,3,Nailed to large multitruck tree next to fence on right bank.,7/28/2025 12:00:00 AM,,,,,,6,6,,,Right Bank. High Water mark in tree about 6ft off of ground. Marked with white disk and pink flagging tape.,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.010886,-99.3782556,30.010886,-99.3782556,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37523,,,,TX,Kerr County,,No,30.010886,-99.378256,48842,Guadalupe River,37523,357,5,3,Green HWM disk in tree set about 5ft off of ground.,7/28/2025 12:00:00 AM,,,,,,6,,,,Right bank. Seedline in oak tree near chainlink fence.,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.009497,-99.3809167,30.009497,-99.3809167,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37524,,,,TX,Kerr County,,No,30.009497,-99.380917,48843,Guadalupe River,37524,357,5,4,"Disc set with pink flagging tape, 4ft off of ground.",7/28/2025 12:00:00 AM,,,,,,6,4,,,Seedline in tree at intersection. Tree also has green ribbon tied around it.Photo:RB2-AKC,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.008281,-99.380514,30.008281,-99.380514,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Marker,,NAD83,STN Admin,STN Admin,TXKER37525,,,,TX,Kerr County,,No,30.008281,-99.380514,48844,Guadalupe River,37525,357,2,2,Marked seedline,7/28/2025 12:00:00 AM,,,,,,4,4,,,Good Seedline inside fire house. 4ft 4 inches. For photo: RB#AKC,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.004822,-99.3816389,30.004822,-99.3816389,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Marker,,NAD83,STN Admin,STN Admin,TXKER37526,,,,TX,Kerr County,,No,30.004822,-99.381639,48845,Guadalupe River,37526,357,5,2,Merked with sharpie,7/28/2025 12:00:00 AM,,,,,,4,8.5,,,Left bank. Good Seedline on gable side of house. In line with gutters. Photos: LB3-AKC,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.999281,-99.3863306,29.999281,-99.3863306,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Marker,,NAD83,STN Admin,STN Admin,TXKER37527,,,,TX,Kerr County,,No,29.999281,-99.386331,48846,Guadalupe River,37527,357,5,2,,7/28/2025 12:00:00 AM,,,,,,4,7,,,Right bank. Photos: RB4-akc. Good seedline on gable side of house. 1.5ft from window. Just above window height. 7ft above ground,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.003928,-99.3915528,30.003928,-99.3915528,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37528,,,,TX,Kerr County,,No,30.003928,-99.391553,48847,Guadalupe River,37528,357,5,3,Disk set in hackberry tree near rock house.,7/28/2025 12:00:00 AM,,,,,,6,2,,,Seedline on rock cabin on side adjacent to porch. Photos: LB4-AKC,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.004669,-99.4007222,30.004669,-99.4007222,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37529,,,,TX,Kerr County,,No,30.004669,-99.400722,48848,Guadalupe River,37529,357,5,3,Green disk with pink tape,7/28/2025 12:00:00 AM,,,,,,6,7,,,Seedline in Cedar tree,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.004464,-99.409444,30.004464,-99.409444,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37530,,,,TX,Kerr County,,No,30.004464,-99.409444,48849,Guadalupe River,37530,357,5,4,White disk with pink flagging,7/28/2025 12:00:00 AM,,,,,,6,7,,,Seedline in large liveoak near road. Marked with white disk and pink tape.,Riverine,7/28/2025 12:00:00 AM,,2,1,1,,,BelowIndianCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.086683,-99.3555917,30.086683,-99.3555917,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37531,,,,TX,Kerr County,,No,30.086683,-99.355592,48850,Guadalupe River,37531,357,5,3,Green Disk with yellow flagging tape,7/29/2025 12:00:00 AM,,,,,,6,,,,Debris line in tree. 4ft above ground. Marked with disk and tape.,Riverine,7/29/2025 12:00:00 AM,,2,1,1,,,HoneyCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.0697,-99.3550028,30.0697,-99.3550028,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37532,,,,TX,Kerr County,,No,30.0697,-99.355003,48851,Guadalupe River,37532,357,5,3,Gren disk in tree with yellow flagging tape,7/29/2025 12:00:00 AM,,,,,,6,7,,,"Seedline in tree, matches debris line in surrounding area.",Riverine,7/29/2025 12:00:00 AM,,2,1,1,,,HoneyCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.090925,-99.3543028,30.090925,-99.3543028,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37533,,,,TX,Kerr County,,No,30.090925,-99.354303,48852,Guadalupe River,37533,357,2,3,Green disk with yellow tape.,7/29/2025 12:00:00 AM,,,,,,6,,,,"Right bank. Green disk in tree, 5 ft above ground next to rock bluff",Riverine,7/29/2025 12:00:00 AM,,2,1,1,,,HoneyCreek,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
